,Manufacturer,Model,Car_Name,Variant,Body_Type,Fuel_Type,Gear_Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel_tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,On_road_price
151,Volkswagen,Polo,Volkswagen Polo,Gt Tsi,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,17.21,103.56,175,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,989664
152,Volkswagen,Polo,Volkswagen Polo,Gt Tdi,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1498,4,19.91,108.5,250,45.0,1469.0,3971.0,1682.0,5,5,2469.0,2,1002339
153,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Lxi,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,590769
154,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vxi,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,682535
155,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Ldi,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,675954
156,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,742362
157,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vdi,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,768228
158,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vxi Amt,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,730193
159,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi Amt,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,875205
160,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,828054
161,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi Plus,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,833115
162,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,790020
163,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi Plus Amt,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,22.0,82.85,115,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,880773
164,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi Plus,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,918807
165,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vdi Amt,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,815886
166,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi Plus Amt,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37.0,1515.0,3995.0,1735.0,4,5,2450.0,2,965958
167,Ford,Freestyle,Ford Freestyle,1.5L Tdci Ambiente,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1498,4,24.4,98.63,215,40.0,1570.0,3954.0,1737.0,5,5,2490.0,2,685869
168,Ford,Freestyle,Ford Freestyle,1.5L Tdci Titanium,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1498,4,24.4,98.63,215,40.0,1570.0,3954.0,1737.0,5,5,2490.0,2,801972
169,Ford,Freestyle,Ford Freestyle,1.5L Tdci Titanium Plus,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1498,4,24.4,98.63,215,40.0,1570.0,3954.0,1737.0,5,5,2490.0,6,848109
170,Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Ambiente,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1194,3,19.0,94.69,120,42.0,1570.0,3954.0,1737.0,5,5,2490.0,2,599679
171,Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Titanium,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1194,3,19.0,94.69,120,42.0,1570.0,3954.0,1737.0,5,5,2490.0,2,731499
172,Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Titanium Plus,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1194,3,19.0,94.69,120,42.0,1570.0,3954.0,1737.0,5,5,2490.0,6,766989
173,Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Trend Plus,Crossover,Petrol,Manual,FWD (Front Wheel Drive),1194,3,19.0,94.69,120,42.0,1570.0,3954.0,1737.0,5,5,2490.0,2,690939
174,Ford,Freestyle,Ford Freestyle,1.5L Tdci Trend Plus,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1498,3,24.4,98.63,215,42.0,1570.0,3954.0,1737.0,5,5,2490.0,2,756342
179,Volkswagen,Ameo,Volkswagen Ameo,Trendline 1.0L,Sedan,Petrol,Manual,FWD (Front Wheel Drive),999,3,19.0,74.96,95,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,602316
180,Volkswagen,Ameo,Volkswagen Ameo,Comfortline 1.0L,Sedan,Petrol,Manual,FWD (Front Wheel Drive),999,3,19.0,74.96,95,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,674310
181,Volkswagen,Ameo,Volkswagen Ameo,Highline Plus 1.0L,Sedan,Petrol,Manual,FWD (Front Wheel Drive),999,3,19.0,74.96,95,45.0,1483.0,3995.0,1682.0,4,5,2470.0,2,811098
183,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Ambiente,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,2,606879
184,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Trend Plus,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,2,707163
185,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Trend,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,2,672687
186,Ford,Aspire,Ford Aspire,1.5 Tdci Ambiente,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1704.0,4,5,2490.0,2,709191
187,Ford,Aspire,Ford Aspire,1.5 Tdci Trend,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1704.0,4,5,2490.0,2,747723
188,Ford,Aspire,Ford Aspire,1.5 Tdci Trend Plus,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1705.0,4,5,2490.0,2,788283
189,Ford,Aspire,Ford Aspire,1.5 Tdci Titanium,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1704.0,4,5,2490.0,2,828843
190,Ford,Aspire,Ford Aspire,1.5 Tdci Titanium Plus,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1704.0,4,5,2490.0,6,874473
191,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Titanium Plus,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1194,4,19.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,6,793353
192,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Titanium,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1194,4,19.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,2,747723
194,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Blu,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1194,4,19.4,94.69,120,42.0,1525.0,3995.0,1704.0,4,5,2490.0,2,773073
195,Ford,Aspire,Ford Aspire,1.5 Tdci Blu,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40.0,1525.0,3995.0,1704.0,4,5,2490.0,2,854193
196,Toyota,Platinum Etios,Toyota Platinum Etios,G,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,635879
197,Toyota,Platinum Etios,Toyota Platinum Etios,V,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,728660
198,Toyota,Platinum Etios,Toyota Platinum Etios,Gd,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,744985
199,Toyota,Platinum Etios,Toyota Platinum Etios,Vd,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,840200
200,Toyota,Platinum Etios,Toyota Platinum Etios,Vxd,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,900837
201,Toyota,Platinum Etios,Toyota Platinum Etios,Vx,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,789297
202,Toyota,Platinum Etios,Toyota Platinum Etios,Gx,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,699254
203,Toyota,Platinum Etios,Toyota Platinum Etios,Gxd,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,810794
204,Toyota,Platinum Etios,Toyota Platinum Etios,Vxd Limited Edition,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,926187
205,Toyota,Platinum Etios,Toyota Platinum Etios,Vx Limited Edition,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1510.0,4369.0,1695.0,4,5,2550.0,2,814647
206,Toyota,Etios Cross,Toyota Etios Cross,V,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45.0,1555.0,3895.0,1735.0,5,5,2460.0,2,813228
207,Toyota,Etios Cross,Toyota Etios Cross,G,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,17.71,78.91,104,45.0,1555.0,3895.0,1735.0,5,5,2460.0,2,659100
208,Toyota,Etios Cross,Toyota Etios Cross,Vd,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1555.0,3895.0,1735.0,5,5,2460.0,2,808665
209,Toyota,Etios Cross,Toyota Etios Cross,Gd,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1555.0,3895.0,1735.0,5,5,2460.0,2,776724
210,Toyota,Etios Cross,Toyota Etios Cross,1.2 X Edition,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,17.71,78.91,104,45.0,1555.0,3895.0,1735.0,5,5,2460.0,2,677859
211,Toyota,Etios Cross,Toyota Etios Cross,1.4 X Edition,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45.0,1555.0,3895.0,1735.0,5,5,2460.0,2,827424
212,Mahindra,Verito Vibe,Mahindra Verito Vibe,D2,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1461,4,20.08,64.11,160,50.0,1540.0,3991.0,1740.0,5,5,2630.0,0,666834
213,Mahindra,Verito Vibe,Mahindra Verito Vibe,D4,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1461,4,20.08,64.11,160,50.0,1540.0,3991.0,1740.0,5,5,2630.0,0,695329
214,Mahindra,Verito Vibe,Mahindra Verito Vibe,D6,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1461,4,20.08,64.11,160,50.0,1540.0,3991.0,1740.0,5,5,2630.0,1,760933
215,Fiat,Urban Cross,Fiat Urban Cross,1.3 Multijet Active,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.0,91.73,209,45.0,1542.0,3989.0,1706.0,5,5,2510.0,0,687104
216,Fiat,Urban Cross,Fiat Urban Cross,1.3 Multijet Dynamic,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.0,91.73,209,45.0,1542.0,3989.0,1706.0,5,5,2510.0,0,749421
217,Fiat,Urban Cross,Fiat Urban Cross,1.4 T-Jet Emotion,Crossover,Petrol,Manual,FWD (Front Wheel Drive),1368,4,17.1,138.08,210,45.0,1542.0,3989.0,1706.0,5,5,2510.0,2,991201
218,Fiat,Urban Cross,Fiat Urban Cross,1.3 Multijet Emotion,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.0,91.73,209,45.0,1542.0,3989.0,1706.0,5,5,2510.0,2,821553
219,Toyota,Glanza,Toyota Glanza,G Hybrid,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,23.87,87.78,113,37.0,1540.0,3995.0,1745.0,5,5,2520.0,2,732006
220,Toyota,Glanza,Toyota Glanza,V,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,21.01,80.88,113,37.0,1540.0,3995.0,1745.0,5,5,2520.0,2,768814
221,Toyota,Glanza,Toyota Glanza,G Cvt,Hatchback,Petrol,CVT,FWD (Front Wheel Drive),1197,4,19.56,80.88,113,37.0,1540.0,3995.0,1745.0,5,5,2520.0,2,841518
222,Toyota,Glanza,Toyota Glanza,V Cvt,Hatchback,Petrol,CVT,FWD (Front Wheel Drive),1197,4,19.56,80.88,113,37.0,1540.0,3995.0,1745.0,5,5,2520.0,2,902662
223,Toyota,Glanza,Toyota Glanza,G Mt,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,19.56,80.88,113,37.0,1540.0,3995.0,1745.0,5,5,2520.0,2,707670
224,Fiat,Avventura,Fiat Avventura,Multijet Dynamic,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.5,91.73,209,45.0,1542.0,3989.0,1706.0,5,5,2510.0,0,807277
225,Fiat,Avventura,Fiat Avventura,Multijet Active,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.5,91.73,209,45.0,1542.0,3989.0,1706.0,5,5,2510.0,0,721766
226,Fiat,Avventura,Fiat Avventura,Multijet Emotion,Crossover,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.5,91.73,209,45.0,1542.0,3989.0,1706.0,5,5,2510.0,2,888609
227,Honda,Jazz,Honda Jazz,V Petrol,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1199,4,18.2,88.77,110,40.0,1544.0,3955.0,1694.0,5,5,2530.0,2,755430
228,Honda,Jazz,Honda Jazz,Vx Cvt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1199,4,19.0,88.77,110,40.0,1544.0,3955.0,1694.0,5,5,2530.0,2,921726
229,Honda,Jazz,Honda Jazz,Vx Petrol,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1199,4,18.2,88.77,110,40.0,1544.0,3955.0,1694.0,5,5,2530.0,2,800046
230,Honda,Jazz,Honda Jazz,V Cvt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1199,4,19.0,88.77,110,40.0,1544.0,3955.0,1694.0,5,5,2530.0,2,877110
231,Honda,Jazz,Honda Jazz,S Diesel,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1498,4,27.3,98.63,200,40.0,1544.0,3955.0,1694.0,5,5,2530.0,2,827931
232,Honda,Jazz,Honda Jazz,V Diesel,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1498,4,27.3,98.63,200,40.0,1544.0,3955.0,1694.0,5,5,2530.0,2,909051
233,Honda,Jazz,Honda Jazz,Vx Diesel,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1498,4,27.3,98.63,200,40.0,1544.0,3955.0,1694.0,5,5,2530.0,2,953667
234,Honda,Jazz,Honda Jazz,Exclusive Edition Cvt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1199,4,18.2,87.78,110,40.0,1544.0,3955.0,1694.0,5,5,2530.0,2,940992
235,Jeep,Compass Trailhawk,Jeep Compass Trailhawk,2.0 Trailhawk 4X4 At,SUV,Diesel,Automatic,AWD (All Wheel Drive),1956,4,16.3,170.63,350,60.0,1657.0,4398.0,1818.0,5,5,2636.0,6,2717520
236,Jeep,Compass Trailhawk,Jeep Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,SUV,Diesel,Automatic,AWD (All Wheel Drive),1956,4,16.3,170.63,350,60.0,1657.0,4398.0,1818.0,5,5,2636.0,6,2798640
237,Isuzu,Mu-X,Isuzu Mu-X,4X2,SUV,Diesel,Automatic,RWD (Rear Wheel Drive),2999,4,13.8,174.58,380,76.0,1840.0,4825.0,1860.0,5,7,2845.0,2,2773121
238,Isuzu,Mu-X,Isuzu Mu-X,4X4,SUV,Diesel,Automatic,AWD (All Wheel Drive),2999,4,13.8,174.58,380,76.0,1840.0,4825.0,1860.0,5,7,2845.0,2,2972575
240,Mahindra,Alturas G4,Mahindra Alturas G4,4Wd At,SUV,Diesel,Automatic,4WD,2157,4,12.05,175.56,420,70.0,1.845,4850.0,1960.0,5,7,2865.0,9,3113132
241,Volkswagen,Tiguan,Volkswagen Tiguan,Comfortline 2.0L Tdi Amt,SUV,Diesel,Automatic,AWD (All Wheel Drive),1968,4,17.06,139.07,340,71.0,1672.0,4486.0,1839.0,5,5,2677.0,6,2853903
243,Honda,Cr-V,Honda Cr-V,2Wd Petrol Cvt,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1997,4,14.4,151.89,189,57.0,1679.0,4592.0,1855.0,5,5,2660.0,6,2866579
246,Skoda,Superb Sportline,Skoda Superb Sportline,Sportline 1.8L Tsi At,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1798,4,13.7,177.54,250,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,2940193
247,Skoda,Superb Sportline,Skoda Superb Sportline,Sportline 2.0L Tdi At,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,3193693
248,Audi,A3,Audi A3,35 Tdi Premium Plus,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,20.38,141.04,320,50.0,1416.0,4456.0,1796.0,4,5,2637.0,9,3063496
249,Audi,A3,Audi A3,35 Tdi Technology,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,20.38,141.04,320,50.0,1416.0,4456.0,1796.0,4,5,2637.0,9,3266296
250,Audi,A3,Audi A3,35 Tfsi Premium Plus,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1395,4,19.2,147.95,250,50.0,1416.0,4456.0,1796.0,4,5,2637.0,9,2961640
251,Audi,A3,Audi A3,35 Tfsi Technology,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1395,4,19.2,147.95,250,50.0,1416.0,4456.0,1796.0,4,5,2637.0,9,3164440
259,Skoda,Kodiaq,Skoda Kodiaq,Style 2.0 Tdi 4X4 At,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,8,3345793
260,Skoda,Kodiaq,Skoda Kodiaq,Laurin And Klement,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,18.19,145.98,340,66.0,1483.0,4861.0,1864.0,4,5,2841.0,9,3730099
261,Skoda,Kodiaq,Skoda Kodiaq,Corporate Edition,SUV,Diesel,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66.0,1483.0,4861.0,1864.0,4,5,2841.0,9,3345793
262,Dc,Avanti,Dc Avanti,Standard,Coupe,Petrol,Manual,RWD (Rear Wheel Drive),2000,4,10.0,246.58,340,60.0,1200.0,4565.0,2120.0,2,2,2700.0,0,3455110
263,Audi,Q3,Audi Q3,30 Tdi Premium Fwd,SUV,Diesel,Manual,FWD (Front Wheel Drive),1968,4,15.73,145.98,340,64.0,1608.0,4388.0,1831.0,5,5,2603.0,6,3728680
264,Audi,Q3,Audi Q3,35 Tdi Quattro Premium Plus,SUV,Diesel,Automatic,AWD (All Wheel Drive),1968,4,15.73,174.58,380,64.0,1608.0,4388.0,1831.0,5,5,2603.0,6,4048090
265,Audi,Q3,Audi Q3,35 Tdi Quattro Technology,SUV,Diesel,Automatic,AWD (All Wheel Drive),1968,4,15.73,174.58,380,64.0,1608.0,4388.0,1831.0,5,5,2603.0,6,4422054
266,Audi,Q3,Audi Q3,30 Tfsi Premium,SUV,Petrol,Automatic,FWD (Front Wheel Drive),1395,4,16.9,147.95,250,64.0,1608.0,4388.0,1831.0,5,5,2603.0,6,3545704
275,Mini,John Cooper Works,Mini John Cooper Works,Hatch,"Sports, Hatchback",Petrol,Automatic,FWD (Front Wheel Drive),1998,4,16.47,227.84,320,44.0,1414.0,3874.0,1727.0,3,2,2495.0,2,4410900
276,Jaguar,Xe,Jaguar Xe,S Petrol,Sedan,Petrol,Automatic,RWD (Rear Wheel Drive),1997,4,11.0,246.58,365,61.0,1416.0,4691.0,1850.0,4,5,2835.0,6,4560972
277,Jaguar,Xe,Jaguar Xe,S Diesel,Sedan,Diesel,Automatic,RWD (Rear Wheel Drive),1999,4,11.0,177.54,430,56.0,1416.0,4691.0,1850.0,4,4,2835.0,6,4560972
278,Jaguar,Xe,Jaguar Xe,Se Diesel,Sedan,Diesel,Automatic,RWD (Rear Wheel Drive),1999,4,11.0,177.54,430,56.0,1416.0,4691.0,1850.0,4,4,2835.0,6,4697862
279,Jaguar,Xe,Jaguar Xe,Se Petrol,Sedan,Petrol,Automatic,RWD (Rear Wheel Drive),1997,4,11.0,246.58,365,61.0,1416.0,4691.0,1850.0,4,5,2835.0,6,4697862
280,Jaguar,Xf,Jaguar Xf,2.0 Prestige,Sedan,Petrol,Automatic,RWD (Rear Wheel Drive),1999,4,13.12,243.62,340,74.0,1460.0,4961.0,2091.0,4,5,2960.0,6,5512437
281,Jaguar,Xf,Jaguar Xf,2.0 Portfolio,Sedan,Petrol,Automatic,RWD (Rear Wheel Drive),1999,4,13.12,243.62,340,82.0,1457.0,5252.0,1899.0,4,5,3157.0,6,6158474
282,Jaguar,Xf,Jaguar Xf,2.0 Portfolio Diesel,Sedan,Diesel,Automatic,RWD (Rear Wheel Drive),1999,4,19.33,177.54,430,83.0,1457.0,5252.0,1899.0,4,5,3157.0,6,6224754
283,Jaguar,Xf,Jaguar Xf,2.0 Prestige Diesel,Sedan,Diesel,Automatic,RWD (Rear Wheel Drive),1999,4,19.33,177.54,430,66.0,1457.0,5067.0,2091.0,4,5,2960.0,6,5583714
284,Jaguar,Xf,Jaguar Xf,2.0 Pure Diesel,Sedan,Diesel,Automatic,RWD (Rear Wheel Drive),1999,4,19.33,177.54,430,66.0,1457.0,5067.0,2091.0,4,5,2960.0,6,5046759
285,Audi,A3 Cabriolet,Audi A3 Cabriolet,40 Tfsi,Convertible,Petrol,Automatic,FWD (Front Wheel Drive),1395,4,19.2,145.98,250,50.0,1409.0,4421.0,1793.0,2,4,2595.0,7,5108532
286,Audi,A6,Audi A6,Premium Plus 45 Tfsi,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1984,4,14.11,241.65,370,73.0,1455.0,4933.0,1874.0,4,5,2912.0,8,5518390
287,Audi,A6,Audi A6,Technology 45 Tfsi,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1984,4,14.11,241.65,370,73.0,1455.0,4933.0,1874.0,4,5,2912.0,8,6025390
288,Bmw,X3,Bmw X3,Xdrive 20D Luxury Line,SUV,Diesel,Automatic,4WD,1995,4,18.56,187.4,400,67.0,1678.0,4657.0,1881.0,5,5,2810.0,6,6013020
289,Bmw,X3,Bmw X3,Xdrive 30I Luxury Line,SUV,Petrol,Automatic,4WD,1998,4,18.56,244.61,350,67.0,1678.0,4657.0,1881.0,5,5,2810.0,6,5962320
290,Bmw,X3,Bmw X3,Xdrive20D Xline,SUV,Diesel,Automatic,4WD,1995,4,18.56,187.4,400,67.0,1678.0,4657.0,1881.0,5,5,2810.0,6,5678400
294,Audi,S5,Audi S5,Sportback,Sedan,Petrol,Automatic,AWD (All Wheel Drive),2995,6,13.57,328.44,500,58.0,1384.0,4718.0,1843.0,4,5,2811.0,10,7344402
298,Ford,Mustang,Ford Mustang,Fastback V8,"Sedan, Coupe",Petrol,Automatic,RWD (Rear Wheel Drive),4951,8,13.0,395.51,515,60.9,1391.0,4784.0,2080.0,3,4,2720.0,8,7566468
299,Jeep,Grand Cherokee,Jeep Grand Cherokee,Limited,SUV,Diesel,Automatic,AWD (All Wheel Drive),2987,6,12.8,236.72,570,93.5,1802.0,4828.0,1943.0,5,5,2915.0,6,7993227
300,Jeep,Grand Cherokee,Jeep Grand Cherokee,Summit,SUV,Diesel,Automatic,AWD (All Wheel Drive),2987,6,12.8,236.72,570,93.5,1802.0,4828.0,1943.0,5,5,2915.0,6,9056864
301,Jeep,Grand Cherokee,Jeep Grand Cherokee,Srt,SUV,Petrol,Automatic,AWD (All Wheel Drive),6417,8,12.8,461.6,624,93.5,1749.0,4846.0,1954.0,5,5,2915.0,7,11559600
302,Jeep,Grand Cherokee,Jeep Grand Cherokee,Summit Petrol,SUV,Petrol,Automatic,AWD (All Wheel Drive),3604,6,8.61,282.09,347,93.5,1802.0,4828.0,1943.0,5,5,2915.0,6,7620210
304,Bmw,M2 Competition,Bmw M2 Competition,Coupe,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),2979,6,10.0,404.39,550,52.0,1410.0,4461.0,1854.0,2,4,2693.0,10,8294520
305,Porsche,718,Porsche 718,Boxster,Convertible,Petrol,Automatic,RWD (Rear Wheel Drive),1988,4,7.4,295.9,380,54.0,1281.0,4379.0,1801.0,2,2,2475.0,4,9120930
306,Porsche,718,Porsche 718,Cayman,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),1988,4,7.4,295.9,380,54.0,1281.0,4379.0,1801.0,2,2,2475.0,4,8715330
312,Toyota,Land Cruiser Prado,Toyota Land Cruiser Prado,Vx L,SUV,Diesel,Automatic,4WD,2982,4,11.13,170.63,410,87.0,1880.0,4840.0,1885.0,5,7,2790.0,7,9764820
313,Lexus,Rx 450H,Lexus Rx 450H,450Hl Luxury,SUV,Petrol,Automatic,AWD (All Wheel Drive),3456,6,18.0,258.42,335,65.0,1700.0,5000.0,1895.0,4,5,2790.0,10,10038600
315,Bmw,7-Series,Bmw 7-Series,730Ld Design Pure Excellence,Sedan,Diesel,Automatic,AWD (All Wheel Drive),2993,6,17.66,261.37,620,78.0,1479.0,5120.0,2169.0,4,4,3210.0,8,12462060
